MovementID,Timestamp,DrugID,BatchID,MovementType,Quantity,ReferenceID,DataSource,DataStatus,NotOperationalEvidence
M000035275,2025-09-14T16:25:00,D0029,B000570,SALE,-3,SALE00034755,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035276,2025-09-14T15:18:00,D0030,B000546,SALE,-1,SALE00034756,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035277,2025-09-14T11:27:00,D0032,B000566,SALE,-2,SALE00034757,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035278,2025-09-14T17:32:00,D0034,B000569,SALE,-1,SALE00034758,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035279,2025-09-14T13:56:00,D0035,B000538,SALE,-3,SALE00034759,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035280,2025-09-14T15:47:00,D0036,B000036,SALE,-1,SALE00034760,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035281,2025-09-14T18:14:00,D0037,B000551,SALE,-1,SALE00034761,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035282,2025-09-14T11:22:00,D0038,B000552,SALE,-3,SALE00034762,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035283,2025-09-14T20:24:00,D0039,B000557,SALE,-1,SALE00034763,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035284,2025-09-14T20:36:00,D0040,B000559,SALE,-1,SALE00034764,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035285,2025-09-14T16:21:00,D0041,B000547,SALE,-1,SALE00034765,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035286,2025-09-14T16:37:00,D0042,B000548,SALE,-6,SALE00034766,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035287,2025-09-14T09:31:00,D0043,B000549,SALE,-4,SALE00034767,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035288,2025-09-14T21:17:00,D0044,B000468,SALE,-1,SALE00034768,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035289,2025-09-14T09:15:00,D0046,B000543,SALE,-2,SALE00034769,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035290,2025-09-14T20:41:00,D0047,B000561,SALE,-1,SALE00034770,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035291,2025-09-14T14:16:00,D0048,B000555,SALE,-11,SALE00034771,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035292,2025-09-14T17:43:00,D0049,B000553,SALE,-1,SALE00034772,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035293,2025-09-14T17:15:00,D0050,B000565,SALE,-2,SALE00034773,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035294,2025-09-15,D0014,B000571,PURCHASE_RECEIPT,43,P0000519,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035295,2025-09-15T10:47:00,D0001,B000554,SALE,-7,SALE00034774,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035296,2025-09-15T08:08:00,D0003,B000545,SALE,-2,SALE00034775,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035297,2025-09-15T17:27:00,D0005,B000533,SALE,-5,SALE00034776,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035298,2025-09-15T08:14:00,D0006,B000563,SALE,-2,SALE00034777,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035299,2025-09-15T18:07:00,D0007,B000558,SALE,-3,SALE00034778,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035300,2025-09-15T20:25:00,D0008,B000530,SALE,-1,SALE00034779,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035301,2025-09-15T12:13:00,D0009,B000544,SALE,-3,SALE00034780,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035302,2025-09-15T11:53:00,D0010,B000541,SALE,-1,SALE00034781,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035303,2025-09-15T13:32:00,D0011,B000535,SALE,-4,SALE00034782,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035304,2025-09-15T10:14:00,D0014,B000571,SALE,-1,SALE00034783,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035305,2025-09-15T12:50:00,D0016,B000564,SALE,-6,SALE00034784,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035306,2025-09-15T08:45:00,D0017,B000550,SALE,-1,SALE00034785,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035307,2025-09-15T11:20:00,D0018,B000560,SALE,-5,SALE00034786,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035308,2025-09-15T12:40:00,D0021,B000556,SALE,-7,SALE00034787,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035309,2025-09-15T16:40:00,D0022,B000540,SALE,-1,SALE00034788,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035310,2025-09-15T13:50:00,D0024,B000539,SALE,-1,SALE00034789,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035311,2025-09-15T11:57:00,D0026,B000568,SALE,-1,SALE00034790,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035312,2025-09-15T08:11:00,D0027,B000567,SALE,-9,SALE00034791,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035313,2025-09-15T10:05:00,D0029,B000570,SALE,-5,SALE00034792,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035314,2025-09-15T08:16:00,D0030,B000546,SALE,-1,SALE00034793,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035315,2025-09-15T11:04:00,D0032,B000566,SALE,-2,SALE00034794,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035316,2025-09-15T14:49:00,D0033,B000534,SALE,-1,SALE00034795,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035317,2025-09-15T18:53:00,D0034,B000569,SALE,-1,SALE00034796,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035318,2025-09-15T12:59:00,D0035,B000538,SALE,-3,SALE00034797,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035319,2025-09-15T14:37:00,D0037,B000551,SALE,-1,SALE00034798,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035320,2025-09-15T20:52:00,D0038,B000552,SALE,-3,SALE00034799,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035321,2025-09-15T14:10:00,D0039,B000557,SALE,-1,SALE00034800,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035322,2025-09-15T09:08:00,D0042,B000548,SALE,-6,SALE00034801,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035323,2025-09-15T12:57:00,D0043,B000549,SALE,-5,SALE00034802,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035324,2025-09-15T18:27:00,D0046,B000543,SALE,-3,SALE00034803,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035325,2025-09-15T19:40:00,D0047,B000561,SALE,-1,SALE00034804,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035326,2025-09-15T14:13:00,D0048,B000555,SALE,-5,SALE00034805,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035327,2025-09-15T14:48:00,D0049,B000553,SALE,-2,SALE00034806,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035328,2025-09-15T19:24:00,D0050,B000565,SALE,-2,SALE00034807,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035329,2025-09-16T12:22:00,D0001,B000554,SALE,-5,SALE00034808,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035330,2025-09-16T17:16:00,D0002,B000002,SALE,-1,SALE00034809,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035331,2025-09-16T08:43:00,D0003,B000545,SALE,-2,SALE00034810,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035332,2025-09-16T11:04:00,D0005,B000533,SALE,-3,SALE00034811,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035333,2025-09-16T21:30:00,D0006,B000563,SALE,-2,SALE00034812,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035334,2025-09-16T18:23:00,D0007,B000558,SALE,-1,SALE00034813,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035335,2025-09-16T11:14:00,D0008,B000530,SALE,-1,SALE00034814,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035336,2025-09-16T10:15:00,D0009,B000544,SALE,-3,SALE00034815,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035337,2025-09-16T11:52:00,D0010,B000541,SALE,-1,SALE00034816,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035338,2025-09-16T13:02:00,D0011,B000535,SALE,-4,SALE00034817,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035339,2025-09-16T12:11:00,D0014,B000571,SALE,-1,SALE00034818,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035340,2025-09-16T10:48:00,D0016,B000564,SALE,-7,SALE00034819,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035341,2025-09-16T13:02:00,D0018,B000560,SALE,-4,SALE00034820,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035342,2025-09-16T09:49:00,D0019,B000486,SALE,-1,SALE00034821,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035343,2025-09-16T11:26:00,D0021,B000556,SALE,-7,SALE00034822,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035344,2025-09-16T17:54:00,D0022,B000540,SALE,-1,SALE00034823,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035345,2025-09-16T10:49:00,D0024,B000539,SALE,-1,SALE00034824,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035346,2025-09-16T13:04:00,D0026,B000568,SALE,-1,SALE00034825,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035347,2025-09-16T10:26:00,D0027,B000567,SALE,-10,SALE00034826,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035348,2025-09-16T08:40:00,D0029,B000570,SALE,-3,SALE00034827,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035349,2025-09-16T09:16:00,D0030,B000546,SALE,-1,SALE00034828,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035350,2025-09-16T15:50:00,D0032,B000566,SALE,-3,SALE00034829,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035351,2025-09-16T13:26:00,D0033,B000534,SALE,-1,SALE00034830,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035352,2025-09-16T14:22:00,D0034,B000569,SALE,-1,SALE00034831,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035353,2025-09-16T11:55:00,D0035,B000538,SALE,-4,SALE00034832,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035354,2025-09-16T09:40:00,D0037,B000551,SALE,-1,SALE00034833,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035355,2025-09-16T20:32:00,D0038,B000552,SALE,-2,SALE00034834,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035356,2025-09-16T14:46:00,D0042,B000548,SALE,-6,SALE00034835,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035357,2025-09-16T18:55:00,D0043,B000549,SALE,-8,SALE00034836,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035358,2025-09-16T10:32:00,D0046,B000543,SALE,-2,SALE00034837,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035359,2025-09-16T12:22:00,D0048,B000555,SALE,-4,SALE00034838,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035360,2025-09-16T15:51:00,D0049,B000553,SALE,-1,SALE00034839,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035361,2025-09-16T17:23:00,D0050,B000565,SALE,-2,SALE00034840,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035362,2025-09-17T14:48:00,D0001,B000554,SALE,-6,SALE00034841,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035363,2025-09-17T19:25:00,D0003,B000545,SALE,-3,SALE00034842,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035364,2025-09-17T17:38:00,D0005,B000533,SALE,-4,SALE00034843,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035365,2025-09-17T15:21:00,D0006,B000563,SALE,-1,SALE00034844,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035366,2025-09-17T11:42:00,D0007,B000558,SALE,-3,SALE00034845,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035367,2025-09-17T18:50:00,D0008,B000530,SALE,-1,SALE00034846,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035368,2025-09-17T08:42:00,D0009,B000544,SALE,-2,SALE00034847,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035369,2025-09-17T12:48:00,D0011,B000535,SALE,-4,SALE00034848,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035370,2025-09-17T09:09:00,D0012,B000542,SALE,-1,SALE00034849,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035371,2025-09-17T14:26:00,D0013,B000013,SALE,-1,SALE00034850,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035372,2025-09-17T08:52:00,D0014,B000571,SALE,-1,SALE00034851,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035373,2025-09-17T13:12:00,D0016,B000564,SALE,-6,SALE00034852,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035374,2025-09-17T17:01:00,D0017,B000550,SALE,-1,SALE00034853,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035375,2025-09-17T08:17:00,D0018,B000560,SALE,-4,SALE00034854,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035376,2025-09-17T18:31:00,D0021,B000556,SALE,-5,SALE00034855,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035377,2025-09-17T08:29:00,D0024,B000539,SALE,-1,SALE00034856,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035378,2025-09-17T08:26:00,D0025,B000025,SALE,-1,SALE00034857,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035379,2025-09-17T08:48:00,D0027,B000567,SALE,-5,SALE00034858,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035380,2025-09-17T15:50:00,D0029,B000570,SALE,-2,SALE00034859,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035381,2025-09-17T13:36:00,D0030,B000546,SALE,-1,SALE00034860,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035382,2025-09-17T17:26:00,D0032,B000566,SALE,-3,SALE00034861,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035383,2025-09-17T21:49:00,D0033,B000534,SALE,-1,SALE00034862,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035384,2025-09-17T11:36:00,D0035,B000538,SALE,-4,SALE00034863,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035385,2025-09-17T15:05:00,D0038,B000552,SALE,-2,SALE00034864,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035386,2025-09-17T16:29:00,D0039,B000557,SALE,-1,SALE00034865,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035387,2025-09-17T08:48:00,D0041,B000547,SALE,-1,SALE00034866,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035388,2025-09-17T12:07:00,D0042,B000548,SALE,-6,SALE00034867,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035389,2025-09-17T14:33:00,D0043,B000549,SALE,-9,SALE00034868,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035390,2025-09-17T14:18:00,D0046,B000543,SALE,-2,SALE00034869,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035391,2025-09-17T20:25:00,D0047,B000561,SALE,-1,SALE00034870,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035392,2025-09-17T18:23:00,D0048,B000555,SALE,-5,SALE00034871,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035393,2025-09-17T16:15:00,D0049,B000553,SALE,-2,SALE00034872,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035394,2025-09-17T17:15:00,D0050,B000565,SALE,-3,SALE00034873,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035395,2025-09-18T21:03:00,D0001,B000554,SALE,-12,SALE00034874,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035396,2025-09-18T18:20:00,D0003,B000545,SALE,-2,SALE00034875,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035397,2025-09-18T08:22:00,D0005,B000533,SALE,-3,SALE00034876,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035398,2025-09-18T16:20:00,D0006,B000563,SALE,-3,SALE00034877,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035399,2025-09-18T19:56:00,D0007,B000558,SALE,-2,SALE00034878,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035400,2025-09-18T21:54:00,D0008,B000530,SALE,-1,SALE00034879,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035401,2025-09-18T12:57:00,D0009,B000544,SALE,-3,SALE00034880,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035402,2025-09-18T21:02:00,D0010,B000541,SALE,-1,SALE00034881,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035403,2025-09-18T13:26:00,D0011,B000535,SALE,-4,SALE00034882,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035404,2025-09-18T08:43:00,D0012,B000542,SALE,-1,SALE00034883,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035405,2025-09-18T13:34:00,D0014,B000571,SALE,-1,SALE00034884,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035406,2025-09-18T17:38:00,D0016,B000564,SALE,-7,SALE00034885,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035407,2025-09-18T20:04:00,D0017,B000550,SALE,-1,SALE00034886,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035408,2025-09-18T20:02:00,D0018,B000560,SALE,-4,SALE00034887,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035409,2025-09-18T14:56:00,D0021,B000556,SALE,-5,SALE00034888,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035410,2025-09-18T16:42:00,D0024,B000539,SALE,-2,SALE00034889,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035411,2025-09-18T09:57:00,D0026,B000568,SALE,-1,SALE00034890,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035412,2025-09-18T18:32:00,D0027,B000567,SALE,-6,SALE00034891,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035413,2025-09-18T19:37:00,D0029,B000570,SALE,-4,SALE00034892,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035414,2025-09-18T19:41:00,D0030,B000546,SALE,-1,SALE00034893,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035415,2025-09-18T18:55:00,D0032,B000566,SALE,-2,SALE00034894,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035416,2025-09-18T15:43:00,D0034,B000569,SALE,-2,SALE00034895,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035417,2025-09-18T10:23:00,D0035,B000538,SALE,-4,SALE00034896,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035418,2025-09-18T12:43:00,D0037,B000551,SALE,-1,SALE00034897,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035419,2025-09-18T21:24:00,D0038,B000552,SALE,-2,SALE00034898,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035420,2025-09-18T16:53:00,D0039,B000557,SALE,-1,SALE00034899,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035421,2025-09-18T14:13:00,D0041,B000547,SALE,-1,SALE00034900,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035422,2025-09-18T13:35:00,D0042,B000548,SALE,-8,SALE00034901,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035423,2025-09-18T20:43:00,D0043,B000549,SALE,-10,SALE00034902,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035424,2025-09-18T09:49:00,D0045,B000487,SALE,-1,SALE00034903,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035425,2025-09-18T20:27:00,D0046,B000543,SALE,-3,SALE00034904,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035426,2025-09-18T20:38:00,D0048,B000555,SALE,-4,SALE00034905,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035427,2025-09-18T10:56:00,D0049,B000553,SALE,-1,SALE00034906,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035428,2025-09-18T08:46:00,D0050,B000565,SALE,-4,SALE00034907,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035429,2025-09-19T12:20:00,D0001,B000554,SALE,-5,SALE00034908,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035430,2025-09-19T21:24:00,D0003,B000545,SALE,-3,SALE00034909,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035431,2025-09-19T09:42:00,D0005,B000533,SALE,-4,SALE00034910,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035432,2025-09-19T18:29:00,D0006,B000563,SALE,-3,SALE00034911,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035433,2025-09-19T15:45:00,D0007,B000558,SALE,-2,SALE00034912,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035434,2025-09-19T13:44:00,D0009,B000544,SALE,-4,SALE00034913,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035435,2025-09-19T15:36:00,D0010,B000541,SALE,-1,SALE00034914,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035436,2025-09-19T13:10:00,D0011,B000535,SALE,-3,SALE00034915,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035437,2025-09-19T18:58:00,D0013,B000013,SALE,-1,SALE00034916,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035438,2025-09-19T21:43:00,D0015,B000015,SALE,-1,SALE00034917,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035439,2025-09-19T17:11:00,D0016,B000564,SALE,-8,SALE00034918,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035440,2025-09-19T13:52:00,D0018,B000560,SALE,-4,SALE00034919,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035441,2025-09-19T17:52:00,D0019,B000486,SALE,-1,SALE00034920,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035442,2025-09-19T16:41:00,D0021,B000556,SALE,-5,SALE00034921,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035443,2025-09-19T15:49:00,D0022,B000540,SALE,-1,SALE00034922,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035444,2025-09-19T10:48:00,D0027,B000567,SALE,-5,SALE00034923,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035445,2025-09-19T20:25:00,D0028,B000028,SALE,-1,SALE00034924,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035446,2025-09-19T19:10:00,D0029,B000570,SALE,-5,SALE00034925,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035447,2025-09-19T21:21:00,D0030,B000546,SALE,-1,SALE00034926,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035448,2025-09-19T19:34:00,D0031,B000482,SALE,-1,SALE00034927,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035449,2025-09-19T17:37:00,D0032,B000566,SALE,-2,SALE00034928,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035450,2025-09-19T14:27:00,D0033,B000534,SALE,-1,SALE00034929,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035451,2025-09-19T14:14:00,D0034,B000569,SALE,-1,SALE00034930,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035452,2025-09-19T16:25:00,D0035,B000538,SALE,-2,SALE00034931,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035453,2025-09-19T11:04:00,D0037,B000551,SALE,-1,SALE00034932,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035454,2025-09-19T18:32:00,D0038,B000552,SALE,-2,SALE00034933,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035455,2025-09-19T19:45:00,D0040,B000559,SALE,-1,SALE00034934,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035456,2025-09-19T11:19:00,D0041,B000547,SALE,-1,SALE00034935,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035457,2025-09-19T12:08:00,D0042,B000548,SALE,-8,SALE00034936,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035458,2025-09-19T14:28:00,D0043,B000549,SALE,-4,SALE00034937,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035459,2025-09-19T20:21:00,D0046,B000543,SALE,-3,SALE00034938,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035460,2025-09-19T09:31:00,D0047,B000561,SALE,-1,SALE00034939,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035461,2025-09-19T21:47:00,D0048,B000555,SALE,-6,SALE00034940,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035462,2025-09-19T18:07:00,D0049,B000553,SALE,-2,SALE00034941,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035463,2025-09-19T11:02:00,D0050,B000565,SALE,-3,SALE00034942,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035464,2025-09-20T21:14:00,D0001,B000554,SALE,-6,SALE00034943,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035465,2025-09-20T17:06:00,D0003,B000545,SALE,-3,SALE00034944,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035466,2025-09-20T09:33:00,D0005,B000533,SALE,-5,SALE00034945,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035467,2025-09-20T09:19:00,D0006,B000563,SALE,-2,SALE00034946,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035468,2025-09-20T10:18:00,D0007,B000558,SALE,-2,SALE00034947,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035469,2025-09-20T19:09:00,D0008,B000530,SALE,-1,SALE00034948,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035470,2025-09-20T09:33:00,D0009,B000544,SALE,-3,SALE00034949,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035471,2025-09-20T18:18:00,D0010,B000541,SALE,-1,SALE00034950,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035472,2025-09-20T10:40:00,D0011,B000535,SALE,-2,SALE00034951,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035473,2025-09-20T14:43:00,D0016,B000564,SALE,-3,SALE00034952,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035474,2025-09-20T13:48:00,D0017,B000550,SALE,-1,SALE00034953,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035475,2025-09-20T12:07:00,D0018,B000560,SALE,-4,SALE00034954,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
M000035476,2025-09-20T14:17:00,D0021,B000556,SALE,-6,SALE00034955,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
