RequestID,Timestamp,DrugID,RequestedQuantity,FulfilledQuantity,UnfulfilledQuantity,DataSource,DataStatus,NotOperationalEvidence
R00035661,2025-10-12,D0029,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035662,2025-10-12,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035663,2025-10-12,D0032,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035664,2025-10-12,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035665,2025-10-12,D0035,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035666,2025-10-12,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035667,2025-10-12,D0041,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035668,2025-10-12,D0042,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035669,2025-10-12,D0043,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035670,2025-10-12,D0045,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035671,2025-10-12,D0046,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035672,2025-10-12,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035673,2025-10-12,D0048,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035674,2025-10-12,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035675,2025-10-12,D0050,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035676,2025-10-13,D0001,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035677,2025-10-13,D0002,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035678,2025-10-13,D0003,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035679,2025-10-13,D0005,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035680,2025-10-13,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035681,2025-10-13,D0007,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035682,2025-10-13,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035683,2025-10-13,D0009,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035684,2025-10-13,D0011,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035685,2025-10-13,D0016,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035686,2025-10-13,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035687,2025-10-13,D0018,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035688,2025-10-13,D0021,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035689,2025-10-13,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035690,2025-10-13,D0024,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035691,2025-10-13,D0027,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035692,2025-10-13,D0029,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035693,2025-10-13,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035694,2025-10-13,D0032,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035695,2025-10-13,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035696,2025-10-13,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035697,2025-10-13,D0035,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035698,2025-10-13,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035699,2025-10-13,D0038,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035700,2025-10-13,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035701,2025-10-13,D0042,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035702,2025-10-13,D0043,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035703,2025-10-13,D0046,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035704,2025-10-13,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035705,2025-10-13,D0048,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035706,2025-10-13,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035707,2025-10-13,D0050,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035708,2025-10-14,D0001,10,10,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035709,2025-10-14,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035710,2025-10-14,D0004,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035711,2025-10-14,D0005,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035712,2025-10-14,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035713,2025-10-14,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035714,2025-10-14,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035715,2025-10-14,D0009,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035716,2025-10-14,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035717,2025-10-14,D0011,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035718,2025-10-14,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035719,2025-10-14,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035720,2025-10-14,D0016,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035721,2025-10-14,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035722,2025-10-14,D0018,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035723,2025-10-14,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035724,2025-10-14,D0021,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035725,2025-10-14,D0022,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035726,2025-10-14,D0024,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035727,2025-10-14,D0026,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035728,2025-10-14,D0027,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035729,2025-10-14,D0029,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035730,2025-10-14,D0032,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035731,2025-10-14,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035732,2025-10-14,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035733,2025-10-14,D0035,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035734,2025-10-14,D0036,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035735,2025-10-14,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035736,2025-10-14,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035737,2025-10-14,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035738,2025-10-14,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035739,2025-10-14,D0042,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035740,2025-10-14,D0043,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035741,2025-10-14,D0046,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035742,2025-10-14,D0048,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035743,2025-10-14,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035744,2025-10-14,D0050,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035745,2025-10-15,D0001,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035746,2025-10-15,D0003,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035747,2025-10-15,D0004,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035748,2025-10-15,D0005,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035749,2025-10-15,D0006,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035750,2025-10-15,D0007,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035751,2025-10-15,D0009,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035752,2025-10-15,D0011,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035753,2025-10-15,D0016,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035754,2025-10-15,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035755,2025-10-15,D0018,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035756,2025-10-15,D0021,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035757,2025-10-15,D0024,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035758,2025-10-15,D0027,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035759,2025-10-15,D0028,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035760,2025-10-15,D0029,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035761,2025-10-15,D0032,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035762,2025-10-15,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035763,2025-10-15,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035764,2025-10-15,D0035,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035765,2025-10-15,D0036,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035766,2025-10-15,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035767,2025-10-15,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035768,2025-10-15,D0041,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035769,2025-10-15,D0042,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035770,2025-10-15,D0043,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035771,2025-10-15,D0044,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035772,2025-10-15,D0046,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035773,2025-10-15,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035774,2025-10-15,D0048,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035775,2025-10-15,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035776,2025-10-15,D0050,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035777,2025-10-16,D0001,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035778,2025-10-16,D0003,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035779,2025-10-16,D0005,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035780,2025-10-16,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035781,2025-10-16,D0007,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035782,2025-10-16,D0009,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035783,2025-10-16,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035784,2025-10-16,D0011,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035785,2025-10-16,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035786,2025-10-16,D0016,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035787,2025-10-16,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035788,2025-10-16,D0018,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035789,2025-10-16,D0021,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035790,2025-10-16,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035791,2025-10-16,D0027,8,8,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035792,2025-10-16,D0029,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035793,2025-10-16,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035794,2025-10-16,D0032,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035795,2025-10-16,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035796,2025-10-16,D0035,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035797,2025-10-16,D0036,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035798,2025-10-16,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035799,2025-10-16,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035800,2025-10-16,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035801,2025-10-16,D0040,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035802,2025-10-16,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035803,2025-10-16,D0042,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035804,2025-10-16,D0043,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035805,2025-10-16,D0046,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035806,2025-10-16,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035807,2025-10-16,D0048,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035808,2025-10-16,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035809,2025-10-16,D0050,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035810,2025-10-17,D0001,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035811,2025-10-17,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035812,2025-10-17,D0005,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035813,2025-10-17,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035814,2025-10-17,D0007,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035815,2025-10-17,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035816,2025-10-17,D0009,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035817,2025-10-17,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035818,2025-10-17,D0011,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035819,2025-10-17,D0012,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035820,2025-10-17,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035821,2025-10-17,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035822,2025-10-17,D0016,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035823,2025-10-17,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035824,2025-10-17,D0018,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035825,2025-10-17,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035826,2025-10-17,D0021,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035827,2025-10-17,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035828,2025-10-17,D0027,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035829,2025-10-17,D0029,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035830,2025-10-17,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035831,2025-10-17,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035832,2025-10-17,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035833,2025-10-17,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035834,2025-10-17,D0034,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035835,2025-10-17,D0035,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035836,2025-10-17,D0038,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035837,2025-10-17,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035838,2025-10-17,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035839,2025-10-17,D0042,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035840,2025-10-17,D0043,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035841,2025-10-17,D0046,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035842,2025-10-17,D0048,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035843,2025-10-17,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035844,2025-10-17,D0050,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035845,2025-10-18,D0001,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035846,2025-10-18,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035847,2025-10-18,D0005,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035848,2025-10-18,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035849,2025-10-18,D0007,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035850,2025-10-18,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035851,2025-10-18,D0009,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035852,2025-10-18,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035853,2025-10-18,D0011,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035854,2025-10-18,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035855,2025-10-18,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035856,2025-10-18,D0016,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035857,2025-10-18,D0017,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035858,2025-10-18,D0018,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035859,2025-10-18,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035860,2025-10-18,D0021,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035861,2025-10-18,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035862,2025-10-18,D0027,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035863,2025-10-18,D0029,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035864,2025-10-18,D0030,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035865,2025-10-18,D0032,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035866,2025-10-18,D0035,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035867,2025-10-18,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035868,2025-10-18,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035869,2025-10-18,D0042,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035870,2025-10-18,D0043,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035871,2025-10-18,D0046,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035872,2025-10-18,D0047,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035873,2025-10-18,D0048,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035874,2025-10-18,D0049,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035875,2025-10-18,D0050,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035876,2025-10-19,D0001,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035877,2025-10-19,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035878,2025-10-19,D0005,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035879,2025-10-19,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035880,2025-10-19,D0007,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035881,2025-10-19,D0009,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035882,2025-10-19,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035883,2025-10-19,D0011,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035884,2025-10-19,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035885,2025-10-19,D0016,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035886,2025-10-19,D0018,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035887,2025-10-19,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035888,2025-10-19,D0021,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035889,2025-10-19,D0024,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035890,2025-10-19,D0027,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035891,2025-10-19,D0029,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035892,2025-10-19,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035893,2025-10-19,D0032,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035894,2025-10-19,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035895,2025-10-19,D0035,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035896,2025-10-19,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035897,2025-10-19,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035898,2025-10-19,D0039,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035899,2025-10-19,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035900,2025-10-19,D0042,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035901,2025-10-19,D0043,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035902,2025-10-19,D0046,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035903,2025-10-19,D0048,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035904,2025-10-19,D0049,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035905,2025-10-19,D0050,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035906,2025-10-20,D0001,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035907,2025-10-20,D0003,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035908,2025-10-20,D0005,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035909,2025-10-20,D0006,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035910,2025-10-20,D0007,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035911,2025-10-20,D0008,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035912,2025-10-20,D0009,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035913,2025-10-20,D0010,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035914,2025-10-20,D0011,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035915,2025-10-20,D0014,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035916,2025-10-20,D0015,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035917,2025-10-20,D0016,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035918,2025-10-20,D0018,6,6,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035919,2025-10-20,D0019,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035920,2025-10-20,D0021,7,7,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035921,2025-10-20,D0024,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035922,2025-10-20,D0025,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035923,2025-10-20,D0027,5,5,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035924,2025-10-20,D0029,4,4,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035925,2025-10-20,D0031,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035926,2025-10-20,D0032,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035927,2025-10-20,D0033,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035928,2025-10-20,D0034,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035929,2025-10-20,D0035,3,3,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035930,2025-10-20,D0037,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035931,2025-10-20,D0038,2,2,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035932,2025-10-20,D0041,1,1,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
R00035933,2025-10-20,D0042,9,9,0,SIMULATED_REEM_V2,DEVELOPMENT,TRUE
